name,address,primary_category,type,subtype,food_tier,lat,lon,color_r,color_g,color_b,osm_id,osm_type,osm_shop,osm_amenity,brand,opening_hours,website,phone,geocode_source
Shell,"605, Parade Street, Erie, PA, 16503",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1324538,-80.0760131,34,197,94,7609658483,node,convenience,,Shell,,,,openstreetmap
Shell,"1502, Greengarden Boulevard, Erie, PA, 16501",Food & Grocery,Convenience Store,Convenience & Fuel,,42.107822,-80.115057,34,197,94,8016697986,node,convenience,,Shell,,,,openstreetmap
Smith's Family Market & Grill,"802, East 22nd Street, Erie, PA, 16503",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1219621,-80.0580533,34,197,94,8575543963,node,convenience,,,,,,openstreetmap
Speed Check,"2267, Buffalo Road, Erie, PA, 16510",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1347947,-80.0265357,34,197,94,3372651386,node,convenience,,,,,,openstreetmap
Speed Check,"1505, Buffalo Road, Erie, PA, 16510",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1289064,-80.0422825,34,197,94,7527787537,node,convenience,,,,,,openstreetmap
Speed Check,"1705, Parade Street, Erie, PA, 16503",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1221782,-80.0690174,34,197,94,7567776823,node,convenience,,,,,,openstreetmap
Speed Check,"2747, West 12th Street, Erie, PA, 16505",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1006763,-80.1422002,34,197,94,7697699825,node,convenience,,,,,,openstreetmap
Speed Check,"1001, East Avenue, Erie, PA, 16501",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1336579,-80.0597912,34,197,94,7913788550,node,convenience,,,,,,openstreetmap
Speed Check,"1150, East Lake Road, Erie, PA, 16507",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1398289,-80.0592298,34,197,94,7913800137,node,convenience,,,,,,openstreetmap
Speed Check,"2176, West 32nd Street, Erie, PA, 16508",Food & Grocery,Convenience Store,Convenience & Fuel,,42.0892093,-80.1196605,34,197,94,9549510642,node,convenience,,,,,,openstreetmap
Speed Check,"607, West 18th Street, Erie, PA, 16502",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1131331,-80.0915164,34,197,94,9895122002,node,convenience,,,,,,openstreetmap
Speed Check,"563, West 26th Street, Erie, PA, 16508",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1067569,-80.0860712,34,197,94,13443759488,node,convenience,,,,,,openstreetmap
Sunoco,"26, East 12th Street, Erie, PA, 16501",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.1242884,-80.0805702,34,197,94,7570135836,node,convenience,,Sunoco,,,,openstreetmap
Thomas Convenience Store,"718, West 18th Street, Erie, PA, 16502",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1126129,-80.0944554,34,197,94,9440678381,node,convenience,,,,,,openstreetmap
Verna's Discount Grocery,"560, Washington Street, Meadville, PA, 16335",Food & Grocery,Convenience Store,Convenience & Fuel,,41.6404056,-80.1405161,34,197,94,984102093,way,convenience,,,Mo-Fr 07:00-20:00; Sa 08:00-18:00; Su 09:00-17:00,https://vernasgrocery.com/,+1 814 337 0055,openstreetmap
Way 2 Go!,"1002, Liberty Street, Erie, PA, 16502",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1186924,-80.099732,34,197,94,7997062765,node,convenience,,,,,,openstreetmap
Market House,"910, Market Street, Meadville, PA, 16335",Food & Grocery,Farmers Market,Farmers Market,,41.6387803,-80.1538189,34,197,94,987837318,way,,marketplace,,,,,openstreetmap
Millstone Market,,Food & Grocery,Farmers Market,Farmers Market,,41.6317188,-79.9770175,34,197,94,1132775298,way,,marketplace,,,,,openstreetmap
ALDI,"2222, Downs Drive, Erie, PA, 16509",Food & Grocery,Grocery Store,Full-Service Grocery,value,42.0509199,-80.0860248,34,197,94,7571652393,node,supermarket,,ALDI,Mo-Su 08:30-20:00,https://stores.aldi.us/pa/erie/2222-downs-drive,+1 855-955-2534,openstreetmap
ALDI,"2647, West 12th Street, Erie, PA, 16505",Food & Grocery,Grocery Store,Full-Service Grocery,value,42.1009489,-80.1400119,34,197,94,7600980761,node,supermarket,,ALDI,Mo-Su 08:30-20:00,https://stores.aldi.us/pa/erie/2647-west-12th-street,+1 855-955-2534,openstreetmap
ALDI,"16500, Conneaut Lake Road, Meadville, PA, 16335",Food & Grocery,Grocery Store,Full-Service Grocery,value,41.6231413,-80.2058248,34,197,94,866066646,way,supermarket,,ALDI,Mo-Su 08:30-20:00,https://stores.aldi.us/pa/meadville/16500-conneaut-lake-road,+1 855-955-2534,openstreetmap
Al's Melons,"Grand Army of the Republic Highway, Sadsbury Township, PA",Food & Grocery,Grocery Store,Full-Service Grocery,,41.6081245,-80.3252096,34,197,94,6291672984,node,supermarket,,,,,,openstreetmap
Aldi,"4728, Buffalo Road, Erie, PA, 16510",Food & Grocery,Grocery Store,Full-Service Grocery,value,42.1508307,-79.9955259,34,197,94,7567529748,node,supermarket,,Aldi,Mo-Su 09:00-20:00,https://stores.aldi.us/pa/erie/4728-buffalo-road,+1 855-955-2534,openstreetmap
All In One Supermarket,"3304, Pine Avenue, Erie, PA, 16504",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1102433,-80.0564411,34,197,94,7902913710,node,supermarket,,,,,,openstreetmap
Almadina Supermarket,"2325, Parade Street, Erie, PA, 16503",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1170064,-80.0659574,34,197,94,7567700244,node,supermarket,,,,,,openstreetmap
Ash Street Market,"601, East 6th Street, Erie, PA, 16507",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1341658,-80.0717583,34,197,94,8576215694,node,supermarket,,,,,,openstreetmap
BFA Mart,"1511, West 38th Street, Erie, PA, 16508",Food & Grocery,Grocery Store,Full-Service Grocery,,42.0898935,-80.0974544,34,197,94,10016171783,node,supermarket,,,,,,openstreetmap
Bello's Market,"2650, West 8th Street, Erie, PA, 16505",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1061009,-80.1430799,34,197,94,7854959976,node,supermarket,,,,,,openstreetmap
Cambridge Grocery,"110, Railroad Street, 16403",Food & Grocery,Grocery Store,Specialty/Independent,,41.8041185,-80.0583202,34,197,94,13645502501,node,grocery,,,Su 09:00-17:00; Mo-Sa 08:00-18:00,http://yelp.com,+1-347-754-9607,openstreetmap
City Fresh & Fast Mart,"155, East 25th Street, Erie, PA, 16503",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1138916,-80.0708476,34,197,94,10270352160,node,supermarket,,,,,,openstreetmap
DK International Foods,"2122, Buffalo Road, Erie, PA, 16510",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1343941,-80.0293915,34,197,94,7564032670,node,supermarket,,,,,,openstreetmap
Darshan Friendly Mart,"2244, Broad Street, Erie, PA, 16503",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1252404,-80.0440778,34,197,94,7896894929,node,supermarket,,,,,,openstreetmap
Erie Food Co-op,"1341, West 26th Street, Erie, PA, 16508",Food & Grocery,Grocery Store,Full-Service Grocery,premium,42.101073,-80.10149,34,197,94,8528974113,node,supermarket,,,Su 10:00-20:00; Mo-Sa 08:00-20:00,https://eriefood.coop/cafe-and-bakery,+1-814-456-0282,openstreetmap
Fadak International Food Market,"2601, Parade Street, Erie, PA, 16504",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1150547,-80.0646815,34,197,94,7567752590,node,supermarket,,,,,,openstreetmap
Fresh Asian Mini Mart,"837, West 38th Street, Erie, PA, 16508",Food & Grocery,Grocery Store,Full-Service Grocery,,42.0948384,-80.08517,34,197,94,7573211278,node,supermarket,,,,,,openstreetmap
Giant Eagle,"2501, West 12th Street, Erie, PA, 16505",Food & Grocery,Grocery Store,Full-Service Grocery,standard,42.1010469,-80.1344633,34,197,94,2295317091,node,supermarket,,Giant Eagle,Mo-Su 07:00-22:00,,+1 814-838-6990,openstreetmap
Giant Eagle,"4265, Buffalo Road, Erie, PA, 16510",Food & Grocery,Grocery Store,Full-Service Grocery,standard,42.1434971,-80.0040297,34,197,94,7564280886,node,supermarket,,Giant Eagle,Mo-Su 07:00-22:00,http://gianteagle.com,+1 814-899-2730,openstreetmap
Giant Eagle,"2067, Interchange Road, Erie, PA, 16509",Food & Grocery,Grocery Store,Full-Service Grocery,standard,42.0630315,-80.1016364,34,197,94,7576297462,node,supermarket,,Giant Eagle,Mo-Su 07:00-21:00,,+1 814-866-1089,openstreetmap
Giant Eagle,"9125, West Ridge Road, Girard, PA, 16417",Food & Grocery,Grocery Store,Full-Service Grocery,standard,42.0083212,-80.3010533,34,197,94,7788065817,node,supermarket,,Giant Eagle,Mo-Su 07:00-21:00,,+1 814-774-2656,openstreetmap
Giant Eagle,"18511, Smock Highway, Meadville, PA, 16335",Food & Grocery,Grocery Store,Full-Service Grocery,standard,41.6185617,-80.1674144,34,197,94,912434023,way,supermarket,,Giant Eagle,Mo-Su 06:00-21:00,,+1 814-724-1119,openstreetmap
Global Market of PA,"718, East Avenue, Erie, PA, 16503",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1359713,-80.0623356,34,197,94,10273208152,node,supermarket,,,,,,openstreetmap
Gordon Food Service,"6740, Peach Street, Erie, PA, 16509",Food & Grocery,Grocery Store,Full-Service Grocery,,42.0564013,-80.0911517,34,197,94,7571606146,node,supermarket,,Gordon Food Service,,,,openstreetmap
H & H Market,,Food & Grocery,Grocery Store,Full-Service Grocery,,41.7149701,-80.1456195,34,197,94,358217779,way,supermarket,,,Su 08:00-18:00; Mo-Fr 06:00-21:00; Sa 08:00-19:00,,+1 814 763 5622,openstreetmap
Himalayan Groceries,"418, East 21st Street, Erie, PA, 16503",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1197571,-80.0671605,34,197,94,9906306381,node,supermarket,,,,,,openstreetmap
Kamana Asian Food Mart,"1230, French Street, Erie, PA, 16501",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1231371,-80.0799103,34,197,94,7580952316,node,supermarket,,,,,,openstreetmap
Lake Erie International Market,"601, Brown Avenue, Erie, PA, 16502",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1117711,-80.09018,34,197,94,8511356512,node,supermarket,,,,,,openstreetmap
Larkin's Market,"263, East 22nd Street, Erie, PA, 16503",Food & Grocery,Grocery Store,Full-Service Grocery,,42.117307,-80.069724,34,197,94,13138265512,node,supermarket,,,,,,openstreetmap
Larry's Central Market,"1626, Sassafras Street, Erie, PA, 16502",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1179519,-80.0825072,34,197,94,7851205288,node,supermarket,,,,,,openstreetmap
Market Place,,Food & Grocery,Grocery Store,Full-Service Grocery,,41.758757,-80.3704675,34,197,94,697623785,way,supermarket,,,,,,openstreetmap
Middle East Market,"2702, Parade Street, Erie, PA, 16504",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1139672,-80.0646355,34,197,94,13526875032,node,supermarket,,,,,,openstreetmap
One-Mart,"420, East 26th Street, Erie, PA, 16504",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1156732,-80.0643837,34,197,94,13526885670,node,supermarket,,,,,,openstreetmap
Oriental Minimart,"1218, East 38th Street, Erie, PA, 16504",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1125163,-80.0396311,34,197,94,7573082500,node,supermarket,,,,,,openstreetmap
Orsini's Corner Market,"560, East 5th Street, Erie, PA, 16507",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1353856,-80.0729912,34,197,94,9864140297,node,supermarket,,,,,,openstreetmap
Rakan Market,"813, East Avenue, Erie, PA, 16503",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1353716,-80.0611998,34,197,94,7992901082,node,supermarket,,,,,,openstreetmap
Ray's,,Food & Grocery,Grocery Store,Full-Service Grocery,,41.6549839,-80.4076247,34,197,94,1330242168,way,supermarket,,,,,,openstreetmap
Rippers,"2402, Peach Street, Erie, PA, 16502",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1129396,-80.0762507,34,197,94,8349841414,node,supermarket,,,,,,openstreetmap
Sander's Markets,"109, West Main Street, North East, PA, 16428",Food & Grocery,Grocery Store,Full-Service Grocery,,42.2129264,-79.8415382,34,197,94,7734134686,node,supermarket,,,,,,openstreetmap
Save-A-Lot,"2026, Broad Street, Erie, PA, 16503",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1266299,-80.0456548,34,197,94,3382328227,node,supermarket,,Save-A-Lot,,https://savealot.com/grocery-stores/erie-16503-21607/,,openstreetmap
Save-A-Lot,"2209, West 12th Street, Erie, PA, 16505",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1034777,-80.1303467,34,197,94,7564215763,node,supermarket,,Save-A-Lot,,https://savealot.com/grocery-stores/erie-16505-21606/,,openstreetmap
Save-A-Lot,"18967, Park Avenue Plaza, Meadville, PA, 16335",Food & Grocery,Grocery Store,Full-Service Grocery,,41.62236,-80.1623199,34,197,94,7857845498,node,supermarket,,Save-A-Lot,,,,openstreetmap
Serafin's Food Market,"601, East 24th Street, Erie, PA, 16503",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1183717,-80.0613164,34,197,94,8540835178,node,supermarket,,,,,,openstreetmap
Sham Market,"760, East 12th Street, Erie, PA, 16503",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1301529,-80.0638794,34,197,94,7581148993,node,supermarket,,,,,,openstreetmap
Shur-Fine,"6992, Buffalo Road, Harborcreek, PA, 16421",Food & Grocery,Grocery Store,Full-Service Grocery,,42.171603,-79.9481963,34,197,94,7566365998,node,supermarket,,,,,,openstreetmap
Stanganelli's,"1621, West 26th Street, Erie, PA, 16508",Food & Grocery,Grocery Store,Full-Service Grocery,,42.0985019,-80.108981,34,197,94,8532077136,node,supermarket,,,,,,openstreetmap
Stanganelli's Italian Foods,"602, East 25th Street, Erie, PA, 16503",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1179816,-80.0608827,34,197,94,8540835201,node,supermarket,,,,,,openstreetmap
State Line Grocery,"10765, West Main Street, Ripley, NY, 14775",Food & Grocery,Grocery Store,Full-Service Grocery,,42.2441377,-79.7595288,34,197,94,8184705669,node,supermarket,,,,,,openstreetmap
State Street Market,"1022, State Street, Erie, PA, 16501",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1247741,-80.0825079,34,197,94,7717356754,node,supermarket,,,,,,openstreetmap
Tops,"1702, East 38th Street, Erie, PA, 16510",Food & Grocery,Grocery Store,Full-Service Grocery,standard,42.1176004,-80.0307923,34,197,94,4635143845,node,supermarket,,Tops,,,+1 814-455-7482,openstreetmap
Tops,"712, West 38th Street, Erie, PA, 16508",Food & Grocery,Grocery Store,Full-Service Grocery,standard,42.097255,-80.0843165,34,197,94,7573221729,node,supermarket,,Tops,06:00-24:00,https://www.topsmarkets.com/StoreLocator/Store?L=665&M=&S=,+1 814-864-4958,openstreetmap
Tops,"230, High Street, Waterford, PA, 16441",Food & Grocery,Grocery Store,Full-Service Grocery,standard,41.9379136,-79.9828673,34,197,94,8075456656,node,supermarket,,Tops,,,+1 814-796-6711,openstreetmap
Tops,"19, East High Street, Union City, PA, 16438",Food & Grocery,Grocery Store,Full-Service Grocery,standard,41.9003598,-79.8439454,34,197,94,8707096245,node,supermarket,,Tops,,,+1 814-438-7614,openstreetmap
Tops,"144, West Center Street, Meadville, PA, 16335",Food & Grocery,Grocery Store,Full-Service Grocery,standard,41.6403746,-80.1562119,34,197,94,834283143,way,supermarket,,Tops,,,+1 814-724-4025,openstreetmap
Trawka's Market,"712, Payne Avenue, Erie, PA, 16503",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1381543,-80.0540215,34,197,94,8010061158,node,supermarket,,,,,,openstreetmap
UK Supermarket,"1105, Parade Street, Erie, PA, 16503",Food & Grocery,Grocery Store,Full-Service Grocery,,42.1275229,-80.0729278,34,197,94,7581073125,node,supermarket,,,,,,openstreetmap
Valesky's,"1044, Water Street, Meadville, PA, 16335",Food & Grocery,Grocery Store,Full-Service Grocery,,41.6354747,-80.1569165,34,197,94,8476490365,node,supermarket,,,,,,openstreetmap
Walmart Supercenter,"2711, Elm Street, Erie, PA, 16504",Food & Grocery,Grocery Store,Full-Service Grocery,bigbox,42.1229775,-80.0410239,34,197,94,330298508,way,supermarket,,Walmart,06:00-23:00,https://www.walmart.com/store/5445-erie-pa,+1 814-459-3625,openstreetmap
Walmart Supercenter,"11415, Hydetown Road, Titusville, PA, 16354",Food & Grocery,Grocery Store,Full-Service Grocery,bigbox,41.633261,-79.6987941,34,197,94,341881558,way,supermarket,,Walmart,24/7,https://www.walmart.com/store/5360-titusville-pa,+1 814-827-0850,openstreetmap
Walmart Supercenter,"16086, Conneaut Lake Road, Meadville, PA, 16335",Food & Grocery,Grocery Store,Full-Service Grocery,bigbox,41.6223058,-80.2139092,34,197,94,358214172,way,supermarket,,Walmart,24/7,https://www.walmart.com/store/1656-meadville-pa,+1 814-724-6267,openstreetmap
Walmart Supercenter,"5350, West Ridge Road, Erie, PA, 16506",Food & Grocery,Grocery Store,Full-Service Grocery,bigbox,42.0678595,-80.1959193,34,197,94,814396535,way,supermarket,,Walmart,06:00-23:00,https://www.walmart.com/store/2561-erie-pa,+1 814-835-0556,openstreetmap
Walmart Supercenter,"5741, Buffalo Road, Harborcreek, PA, 16421",Food & Grocery,Grocery Store,Full-Service Grocery,bigbox,42.1594348,-79.9681384,34,197,94,819533223,way,supermarket,,Walmart,,https://www.walmart.com/store/3281-harborcreek-pa,,openstreetmap
Walmart Supercenter,"1825, Downs Drive, Erie, PA, 16509",Food & Grocery,Grocery Store,Full-Service Grocery,bigbox,42.0520324,-80.0799031,34,197,94,820437381,way,supermarket,,Walmart,06:00-23:00,https://www.walmart.com/store/2278-erie-pa,+1 814-864-7330,openstreetmap
Walmart Supercenter,"108, Washington Towne Boulevard, Edinboro, PA, 16412",Food & Grocery,Grocery Store,Full-Service Grocery,bigbox,41.876783,-80.1742687,34,197,94,824940761,way,supermarket,,Walmart,06:00-23:00,https://www.walmart.com/store/3253-edinboro-pa,+1 814-734-0900,openstreetmap
Wegmans,"5028, West Ridge Road, Erie, PA, 16506",Food & Grocery,Grocery Store,Full-Service Grocery,premium,42.0701276,-80.1908615,34,197,94,815580486,way,supermarket,,Wegmans,,https://www.wegmans.com/stores/erie-west-pa,+1 814-835-1900,openstreetmap
Wegmans,"6143, Peach Street, Erie, PA, 16509",Food & Grocery,Grocery Store,Full-Service Grocery,premium,42.0603519,-80.0916907,34,197,94,823983969,way,supermarket,,Wegmans,Mo-Su 06:00-24:00,https://www.wegmans.com/stores/erie-peach-st-pa/,+1 814-860-5300,openstreetmap
Westside Market on Powell,"1119, Powell Avenue, Erie, PA, 16505",Food & Grocery,Grocery Store,Full-Service Grocery,premium,42.0923922,-80.167362,34,197,94,12717385700,node,supermarket,,,,,,openstreetmap
